aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20080308849469I,08-MAR-08,NEW YORK,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,LANDING,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,CGMZR,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,270,250,NULL,NULL
20080309011939I,09-MAR-08,SAN CARLOS,CA,SAN CARLOS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-R,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,54JA ,0,0,NULL,NULL,NULL,1,STUDENT,25,25,NULL,NULL
20080309012319I,09-MAR-08,LOUISVILLE,KY,BOWMAN FIELD,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,4665F,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2100,100,NULL,NULL
20080309012739I,09-MAR-08,TAOS,NM,TAOS RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,411TT,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,867,719,NULL,NULL
20080309013849I,09-MAR-08,SAINT PETERSBURG,FL,ALBERT WHITTED,INCIDENT,MINOR,CLIMB,GULSTM,GA-114,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,511CA,0,0,LYC   ,TIO540*      ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6000,70,NULL,NULL
20080309833429I,09-MAR-08,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,SUBSTANTIAL,OTHER GROUND OPERATIONS,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,970SW,0,0,GE    ,CF343B1      ,CF34  ,2,NULL,0,0,NULL,NULL
20080310011399I,10-MAR-08,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,FINAL APPROACH,EMBRAER,EMB-120 BRASILIA,ER,SKYWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,581SW,0,0,PWA   ,PW118B       ,PW118 ,2,NULL,NULL,NULL,NULL,NULL
20080310832729I,10-MAR-08,HARRISON,OH,CINCINNATI WEST,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3327G,0,0,LYC   ,O320E2D      ,O320  ,1,STUDENT,18,18,NULL,NULL
20080310837779I,10-MAR-08,WEST CHESTER,PA,BRANDYWINE,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6892Y,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,3820,300,NULL,NULL
20080311012439I,11-MAR-08,WATERLOO,IA,WATERLOO RGNL,INCIDENT,NONE,SIMULATED FORCED LANDING/TAKEOFF,PIPER,PA-23,PA-23-250,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,14009,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4200,50,NULL,NULL
20080311013269I,11-MAR-08,LONG BEACH,CA,LONG BEACH /DAUGHERTY FIELD/,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,408GH,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1435,15,NULL,NULL
20080311013679I,11-MAR-08,NOME,AK,NULL,INCIDENT,NONE,ROLL-OUT (FIXED WING),CESSNA,CE-180,CE-180-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,66037,0,0,CONT  ,O470*        ,O470  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7100,6400,NULL,NULL
20080311014199I,11-MAR-08,VALKARIA,FL,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,F I T AVIATION INC LLC,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,607FT,0,0,NULL,NULL,NULL,1,STUDENT,60,60,NULL,NULL
20080311832769I,11-MAR-08,PEMBINA,ND,PEMBINA MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,369ND,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,73,73,NULL,NULL
20080312012249I,12-MAR-08,ROSHARON,TX,BB AIRPARK,INCIDENT,NONE,PARACHUTE JUMPING,NULL,NULL,NULL,NULL,OTHER,PARACHUTE JUMPING,UNKNOWN,UNKNO,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20080312012999I,12-MAR-08,PORTLAND,ME,PORTLAND INTL JETPORT,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,VELOCITY,VELO,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,134JP,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,25,NULL,NULL
20080312014149I,12-MAR-08,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,CLIMB,BELL,BHT-407,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,407TT,0,1,NULL,NULL,NULL,1,COMMERCIAL PILOT,7000,1700,NULL,NULL
20080312833569I,12-MAR-08,BATAVIA,OH,CLERMONT COUNTY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-24,PA-24-260,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,9382P,0,0,LYC   ,TIO540*      ,O540  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,14000,3000,NULL,NULL
20080313012269I,13-MAR-08,HOUSTON,TX,HOUSTON-SOUTHWEST,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-172,CE-172-M,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,12646,0,0,LYC   ,O320E2D      ,O320  ,1,PRIVATE PILOT,78,6,NULL,NULL
20080313013579I,13-MAR-08,NIKISHKA,AK,MCGAHAN INDUSTRIAL AIRPARK,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BBAVIA,BBAVIA-7,BBAVIA-7-GCBC,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,1206E,0,0,LYC   ,O320*        ,O320  ,1,PRIVATE PILOT,3000,1500,NULL,NULL
20080313014259I,13-MAR-08,DALTON,GA,DALTON MUNI,INCIDENT,MINOR,TOUCH AND GO LANDING,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,853LB,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,155,30,NULL,NULL
20080313014279I,13-MAR-08,GEORGETOWN,SC,GEORGETOWN COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,91PR ,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080313833959I,13-MAR-08,STRATFORD,CT,IGOR I SIKORSKY MEMORIAL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",VANS,RV-6,RV-6-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,36RV ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,800,NULL,NULL
20080314013249I,14-MAR-08,WASHINGTON,DC,RONALD REAGAN WASHINGTON NATIONAL,INCIDENT,NONE,TO INITIAL CLIMB (1ST POWER REDUCTION),CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,403AW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3386,2227,NULL,NULL
20080314013659I,14-MAR-08,SITKA,AK,SITKA ROCKY GUTIERREZ,INCIDENT,NONE,ROLL-OUT (FIXED WING),DE HAVILLAND-BOMBARDIER,DHC-2,DHC-2-MK1,HARRIS AIRCRAFT SERVICES INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,60TF ,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,12200,4000,NULL,NULL
20080314840279I,14-MAR-08,NULL,CT,SKYLARK AIRPARK,INCIDENT,MINOR,ROLL-OUT (FIXED WING),ARONCA,AR-58,AR-58-O58B,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,46589,0,0,NULL,NULL,NULL,1,PILOT NOT CERTIFICATED,29,29,NULL,NULL
20080315012639I,15-MAR-08,ASPEN,CO,ASPEN-PITKIN CO/SARDY FIELD,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,BEECH,BE-33,BE-33-F33A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,233LH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,500,NULL,NULL
20080315014499I,15-MAR-08,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),LEARJET-BOMBARDIER,LEARJET 35,A,AMERICAN JET INTERNATIONAL CORPORATION,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,135FA,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6351,424,NULL,NULL
20080315832349I,15-MAR-08,CHINO,CA,CHINO,INCIDENT,NONE,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-T210M,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,132DB,0,0,CONT  ,TSIO520*     ,O520  ,1,COMMERCIAL PILOT,900,280,NULL,NULL
20080315832969I,15-MAR-08,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NONE,NORMAL CRUISE,DASSAULT AVIATION,FALCON 900,NULL,JETCHOICE 1 LLC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,751JC,0,0,NULL,NULL,NULL,3,NULL,0,0,NULL,NULL
20080315847419I,15-MAR-08,ASHLAND,WI,JOHN F KENNEDY MEMORIAL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BLANCA,BL-11,BL-11-AC,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,86186,0,0,NULL,NULL,NULL,1,STUDENT,40,5,NULL,NULL
20080315847589I,15-MAR-08,NULL,OH,LORAIN COUNTY RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-310,CE-310-L,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3257X,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,4100,1700,NULL,NULL
20080316012019I,16-MAR-08,LEXINGTON,KY,BLUE GRASS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-76,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,17AT ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080316012429I,16-MAR-08,ALLENTOWN,PA,NULL,INCIDENT,MINOR,CLIMB,DE HAVILLAND-BOMBARDIER,DASH 8,100,PIEDMONT AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,815EX,0,0,PWA   ,PW120A       ,120   ,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080316012459I,16-MAR-08,NULL,KS,MC PHERSON,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-36,BE-36-A36,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6690Y,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1053,339,NULL,NULL
20080316013909I,16-MAR-08,HARRISBURG,PA,HARRISBURG INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),CANADAIR-BOMBARDIER,CHALLENGER,600,COMAIR INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,954CA,0,0,GE    ,CF343A1      ,CF34  ,2,NULL,0,0,NULL,NULL
20080316831679I,16-MAR-08,MILLINGTON,TN,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-23,BE-23-A24R,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,757AP,0,0,LYC   ,IO360A1B     ,O360  ,1,COMMERCIAL PILOT,1300,900,NULL,NULL
20080316841489I,16-MAR-08,LIBERAL,KS,LIBERAL MID-AMERICA RGNL,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,RAYTHEON,1900,D,GREAT LAKES AVIATION LTD,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,122UX,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20080317012529I,17-MAR-08,BALTIMORE,MD,PIER 7,INCIDENT,NONE,CLIMB,MBB,BK117,BK117-C2,CJ SYSTEMS AVIATION GROUP INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,984ME,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,5000,600,NULL,NULL
20080317014539I,17-MAR-08,PORT ARANSAS,TX,MUSTANG BEACH,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LANCAIR,LC-4,P,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,287JB,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,4300,1000,NULL,NULL
20080317833069I,17-MAR-08,LA CROSSE,WI,LA CROSSE MUNI,INCIDENT,NONE,OTHER GROUND OPERATIONS,CANADAIR-BOMBARDIER,CHALLENGER,600,PINNACLE AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,8903A,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080318011379I,18-MAR-08,MESQUITE,TX,MESQUITE METRO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-210,CE-210-L,SOUTHERN SEAPLANE INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,1639X,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4200,2400,NULL,NULL
20080318011949I,18-MAR-08,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,608SK,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080318013529I,18-MAR-08,TUCSON,AZ,RYAN FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-14,BL-14-132,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,74285,0,0,FRNKLN,6A4150*      ,6A4150,1,COMMERCIAL PILOT,12000,300,NULL,NULL
20080318014569I,18-MAR-08,RICHMOND,VA,RICHMOND INTL,INCIDENT,MINOR,NORMAL CRUISE,PIPER,PA-23,PA-23-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,54857,0,0,LYC   ,IO540C4B5    ,O540  ,2,NULL,0,0,NULL,NULL
20080318832399I,18-MAR-08,SAN DIEGO,CA,SAN DIEGO INTL,INCIDENT,NONE,TAKEOFF GROUND ROLL,DASSAULT AVIATION,FALCON 10-100,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,168DJ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080318834349I,18-MAR-08,SAN DIEGO,CA,GILLESPIE FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-170,CE-170-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1607D,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080319012299I,19-MAR-08,SAN ANTONIO,TX,STINSON MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-32,PA-32-RT300,SAN ANTONIO PIPER INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,360SB,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,9145,507,NULL,NULL
20080319012349I,19-MAR-08,SANTA FE,NM,SANTA FE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,TECNAM,P-2004,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,649BV,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2960,14,NULL,NULL
20080319012469I,19-MAR-08,LOUISVILLE,KY,LOUISVILLE INTL-STANDIFORD FIELD,INCIDENT,NONE,"GROUND TAXI, OTHER AIRPLANE",MCDONNELL-DOUGLAS-BOEING,DC-8,71C,UNITED PARCEL SERVICE CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,730UP,0,0,GE    ,CFM562C      ,CFM56 ,4,NULL,0,0,NULL,NULL
20080319832649I,19-MAR-08,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,NONE,NORMAL CRUISE,CANADAIR-BOMBARDIER,CHALLENGER,600,MESA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,27185,0,0,GE    ,CF34*        ,CF34  ,2,AIRLINE TRANSPORT,3800,3500,NULL,NULL
20080320013009I,20-MAR-08,MESA,AZ,FALCON FLD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,RUTAN,VARIEZE,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,17EZ ,0,0,NULL,NULL,NULL,1,STUDENT,489,5,NULL,NULL
20080321013449I,21-MAR-08,NULL,NJ,MONMOUTH EXECUTIVE,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-172,CE-172-N,NULL,OTHER,GENERAL OPERATING RULES,NONE,6591D,0,1,LYC   ,O360*        ,O360  ,1,NULL,0,0,NULL,NULL
20080321831669I,21-MAR-08,OLATHE,KS,NEW CENTURY AIRCENTER,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",SOCATA,TBM-700,NULL,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,704QD,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,2250,250,NULL,NULL
20080321837659I,21-MAR-08,HEDGESVILLE,WV,GREEN LANDINGS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,ARION,LIGHTNING,LS1,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3134S,0,0,AMTR  ,JABIRU3300   ,JABIRU,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,6220,0,NULL,NULL
20080322012309I,22-MAR-08,MONTEREY,CA,MONTEREY PENINSULA,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-161,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4126N,0,0,LYC   ,O320D3G      ,O320  ,1,PRIVATE PILOT,210,50,NULL,NULL
20080322013259I,22-MAR-08,NEW YORK,NY,WEST 30TH ST.,INCIDENT,MINOR,HOVERING,AEROSPATIALE,AS-355,AS-355-F1,LIBERTY HELICOPTERS INC,AIR TAXI COMMUTER (SCHEDULED 5 OR MORE ROUNDTRIPS PER WEEK),AIR TAXI/COMMUTER,UNKNOWN,406LH,0,0,ALLSN ,250C20       ,250C  ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,5000,10,NULL,NULL
20080322014289I,22-MAR-08,DAHLONEGA,GA,LUMPKIN COUNTY-WIMPYS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,966SA,0,0,LYC   ,IO360L2A     ,IO360 ,1,PRIVATE PILOT,115,109,NULL,NULL
20080322837869I,22-MAR-08,RICHMOND,VA,NULL,INCIDENT,SUBSTANTIAL,DESCENT,BOEING,757,200,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,921UW,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,23825,4625,NULL,NULL
20080323012759I,23-MAR-08,BOULDER,CO,BOULDER MUNI,INCIDENT,MINOR,TO ABORTED (FIXED WING),CESSNA,CE-172,CE-172-N,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,5247D,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080323013539I,23-MAR-08,MINDEN,NV,MINDEN-TAHOE,INCIDENT,NONE,PARACHUTE JUMPING,PACAERO,750XL,NULL,NULL,OTHER,PARACHUTE JUMPING,NONE,750SS,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3975,700,NULL,NULL
20080323014249I,23-MAR-08,LEXINGTON,SC,WHITEPLAINS,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",MOONEY,M-20,M-20-E,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,79866,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,436,27,NULL,NULL
20080323014269I,23-MAR-08,MARATHON,FL,THE FLORIDA KEYS MARATHON,INCIDENT,MINOR,TAKEOFF GROUND ROLL,CESSNA,CE-421,CE-421-C,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,878HC,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,1200,700,NULL,NULL
20080323831529I,23-MAR-08,HUMACOA,PR,HUMACAO,INCIDENT,MINOR,ROLL-OUT (FIXED WING),CESSNA,CE-182,CE-182-T,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1756V,0,0,LYC   ,IO540AB1A5   ,O540  ,1,PRIVATE PILOT,376,306,NULL,NULL
20080324013229I,24-MAR-08,GRAND JUNCTION,CO,GRAND JUNCTION REGIONAL,INCIDENT,MINOR,CLIMB,CANADAIR-BOMBARDIER,CHALLENGER,601-1A,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,213TS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,19800,506,NULL,NULL
20080324013289I,24-MAR-08,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,483C ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080324013439I,24-MAR-08,GREAT FALLS,MT,GREAT FALLS INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-210,CE-210-G,NULL,PERSONAL,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,5907F,0,0,CONT  ,IO520A       ,O520  ,1,PRIVATE PILOT,1800,900,NULL,NULL
20080324831589I,24-MAR-08,TAMPA,FL,TAMPA NORTH AERO PARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,38DA ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12000,45,NULL,NULL
20080324833599I,24-MAR-08,SAN MARCOS,TX,SAN MARCOS MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NOORDN,HARVARD,MK4,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2047 ,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,6353,2,NULL,NULL
20080324833609I,24-MAR-08,HUNTSVILLE,TX,NULL,INCIDENT,MINOR,FORCED/PRECAUTIONARY LANDING,MOONEY,M-20,M-20-K,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,231DE,0,0,CONT  ,TSIO360LB    ,O360  ,1,PRIVATE PILOT,0,0,NULL,NULL
20080324837649I,24-MAR-08,BINGHAMTON,NY,GREATER BINGHAMTON/EDWIN A LINK FIELD,INCIDENT,MINOR,DESCENT,SAAB,340,B,COLGAN AIR INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,249CJ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080324848239I,24-MAR-08,MADISON,WI,DANE COUNTY RGNL-TRUAX FIELD,INCIDENT,MINOR,NORMAL CRUISE,EMBRAER,170,LR,COMPASS AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,614CZ,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,0,0,NULL,NULL
20080325012339I,25-MAR-08,NULL,TX,EASTERWOOD FIELD,INCIDENT,NONE,"GROUND TAXI, OTHER AIRPLANE",BOEING,757,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,603DL,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8163,65,NULL,NULL
20080325012389I,25-MAR-08,MARINA,CA,NULL,INCIDENT,NONE,CLIMB,CESSNA,CE-208,CE-208-B,WEST AIR INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,762FE,0,0,PWA   ,PT6A114A     ,PT6   ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4547,1059,NULL,NULL
20080325013019I,25-MAR-08,SACRAMENTO,CA,SACRAMENTO EXECUTIVE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",YAKOVLEV,YAK-18,YAK-18-A,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,221YK,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,3300,714,NULL,NULL
20080325832999I,25-MAR-08,SPRINGFIELD,IL,ABRAHAM LINCOLN CAPITAL,INCIDENT,NONE,CLIMB,EMBRAER,ERJ-145,EP,TRANS STATES AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,827HK,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,6800,3100,NULL,NULL
